user_id,movie_id,rating,timestamp
1,194,2.5,1445714938
1,195,3.5,1445714874
1,196,5.0,1445714966
1,197,3.0,1445715145
1,198,4.0,1445714882
1,199,3.5,1445714854
1,200,5.0,1445715272
2,26,0.5,1306464275
2,74,3.5,1306463323
2,87,4.5,1306464003
2,100,0.5,1306464175
2,108,2.0,1306463559
2,175,5.0,1306463603
2,201,0.5,1306463578
2,202,0.5,1306463619
2,203,0.5,1306463595
2,204,5.0,1306463611
2,205,0.5,1306463567
2,206,0.5,1306463627
2,207,0.5,1306463569
2,208,0.5,1306463624
2,209,0.5,1306464189
2,210,3.0,1306463561
2,211,0.5,1306463572
2,212,4.0,1306463631
2,213,0.5,1306464293
2,214,0.5,1306463638
2,215,0.5,1306464245
2,216,0.5,1306464164
3,3,2.0,945173425
3,13,2.0,945173513
3,14,5.0,945079259
3,15,1.0,945173350
3,22,1.0,986934915
3,23,5.0,945079259
3,29,2.0,945079301
3,32,5.0,964539986
3,34,5.0,964540008
3,35,3.0,945079906
3,41,5.0,945079521
3,43,4.0,945079232
3,49,2.0,986934819
3,50,4.0,945079483
3,51,5.0,986934696
3,57,5.0,986934625
3,58,5.0,964538763
3,59,5.0,964538763
3,60,3.0,964538728
3,64,4.0,945079729
3,66,4.0,964539961
3,72,4.0,964622684
3,76,5.0,945079653
3,77,4.0,964538763
3,82,4.0,964622830
3,83,4.0,945079790
3,86,3.0,986935244
3,88,2.0,945079837
3,92,4.0,945079889
3,96,5.0,945078967
3,105,5.0,945079521
3,113,5.0,964539855
3,121,3.0,964623306
3,122,4.0,986935302
3,130,1.0,945173385
3,134,1.0,986848894
3,138,5.0,945079013
3,144,5.0,964539140
3,151,2.0,945078528
3,156,4.0,986848610
3,157,4.0,986936200
3,162,4.0,964539771
3,166,4.0,964539395
3,169,1.0,986848908
3,178,3.0,986936207
3,181,1.0,945629015
3,205,5.0,945079670
3,217,3.0,986935199
3,218,2.0,945173447
3,219,3.0,986935047
3,220,3.0,964622786
3,221,3.0,964538444
3,222,5.0,945079078
3,223,3.0,986848894
3,224,5.0,964538468
3,225,5.0,964538500
3,226,4.0,945629063
3,227,4.0,964622786
3,228,3.0,964623306
3,229,4.0,945078690
3,230,5.0,945174290
3,231,1.0,945079106
3,232,1.0,964538832
3,233,4.0,945079670
3,234,3.0,986848609
3,235,4.0,986935230
3,236,5.0,964623347
3,237,4.0,945079653
3,238,4.0,945078446
3,239,4.0,945079837
3,240,5.0,945173902
3,241,5.0,945173989
3,242,5.0,945173902
3,243,5.0,945173602
3,244,5.0,945173692
3,245,2.0,945078946
3,246,5.0,945079259
3,247,5.0,964539723
3,248,3.0,964538500
3,249,4.0,964539180
3,250,1.0,964778513
3,251,5.0,964538500
3,252,2.0,945078967
3,253,5.0,945174025
3,254,4.0,964539326
3,255,5.0,945174008
3,256,4.0,964538728
3,257,4.0,986849037
3,258,4.0,945079653
3,259,3.0,945078467
3,260,1.0,945173766
3,261,5.0,945079767
3,262,4.0,945173492
3,263,1.0,945079906
3,264,4.0,964622758
3,265,4.0,964622642
3,266,3.0,964540505
3,267,3.0,986934870
3,268,5.0,945079653
3,269,4.0,986934786
3,270,2.0,945078690
3,271,4.0,945079052
3,272,4.0,986935016
3,273,3.0,986935328
3,274,5.0,986934738
3,275,5.0,945174008
3,276,1.0,964622590
3,277,2.0,964538964
3,278,4.0,964622590
3,279,5.0,964622684
3,280,4.0,945079790
3,281,2.0,945078542
3,282,4.0,964539986
3,283,1.0,964778621
3,284,2.0,945173553
3,285,5.0,964539628
3,286,4.0,964539121
3,287,1.0,964538930
3,288,4.0,964623306
3,289,4.0,986934498
3,290,4.0,986849238
3,291,2.0,964538243
3,292,4.0,986934465
3,293,3.0,986849149
3,294,4.0,986849164
3,295,4.0,986849130
3,296,3.0,986934819
3,297,1.0,986849254
3,298,3.0,986849201
3,299,5.0,986848753
3,300,2.0,1007569424
3,301,5.0,986848685
3,302,4.0,1007574542
3,303,1.0,1007569465
3,304,1.0,1007569586
3,305,4.0,1007574532
4,0,4.0,847434962
4,4,4.0,847434881
4,7,4.0,847434880
4,15,5.0,847434748
4,16,2.0,847434832
4,18,3.0,847434832
4,21,4.0,847435129
4,23,4.0,847434801
4,26,5.0,847434960
4,30,5.0,847434747
4,31,3.0,847434747
4,33,5.0,847435292
4,34,3.0,847435258
4,180,3.0,847434880
4,217,4.0,847435238
4,221,5.0,847435238
4,223,5.0,847435337
4,224,3.0,847435129
4,228,2.0,847435238
4,230,5.0,847435311
4,233,4.0,847434801
4,234,5.0,847434832
4,306,4.0,847434881
4,307,4.0,847435292
4,308,3.0,847434961
4,309,3.0,847434748
4,310,3.0,847434802
4,311,3.0,847435292
4,312,4.0,847435238
4,313,1.0,847435311
4,314,3.0,847435337
4,315,3.0,847434802
4,316,3.0,847434882
4,317,2.0,847434748
4,318,3.0,847435292
4,319,4.0,847435337
4,320,3.0,847435129
4,321,4.0,847435258
4,322,3.0,847435258
4,323,5.0,847435238
4,324,3.0,847434962
5,1,5.0,845554296
5,2,4.0,845553757
5,3,4.0,845553317
5,4,1.0,845553381
5,7,5.0,845553283
5,8,4.0,845553586
5,9,3.0,845553907
5,10,4.0,845554099
5,12,3.0,845553174
5,15,2.0,845553110
5,16,5.0,845553174
5,17,5.0,845553757
5,18,5.0,845553146
5,19,5.0,845553200
5,20,3.0,845553994
5,21,4.0,845553317
5,23,5.0,845553174
5,24,5.0,845553200
5,25,5.0,845553354
5,26,3.0,845553426
5,27,3.0,845554099
5,28,3.0,845553875
5,29,5.0,845553559
5,30,5.0,845553109
5,31,3.0,845553109
5,32,4.0,845553174
5,33,3.0,845554141
5,34,3.0,845553844
5,39,5.0,845553619
5,40,5.0,845556915
5,47,3.0,845556462
5,48,5.0,845556694
5,50,3.0,845555571
5,180,5.0,845553200
5,201,3.0,845553819
5,202,4.0,845555151
5,217,2.0,845553382
5,218,4.0,845553426
5,219,3.0,845553907
5,224,3.0,845553726
5,225,3.0,845553938
5,227,3.0,845553938
5,228,3.0,845553457
5,229,5.0,845553726
5,230,4.0,845554099
5,231,3.0,845553522
5,232,3.0,845553426
5,233,5.0,845553146
5,234,5.0,845553174
5,235,4.0,845554376
5,246,3.0,845555454
5,306,4.0,845553354
5,307,5.0,845553726
5,309,4.0,845553110
5,310,3.0,845553146
5,311,3.0,845553283
5,312,4.0,845553695
5,313,3.0,845553457
5,315,3.0,845553146
5,316,5.0,845553317
5,317,4.0,845553110
5,318,3.0,845553354
5,319,4.0,845553522
5,320,4.0,845553794
5,321,3.0,845554296
5,322,3.0,845553317
5,323,4.0,845553819
5,324,4.0,845553354
5,325,4.0,845553522
5,326,5.0,845553938
5,327,4.0,845554264
5,328,3.0,845553253
5,329,4.0,845553489
5,330,4.0,845553819
5,331,4.0,845553559
5,332,2.0,845553382
5,333,5.0,845553875
5,334,4.0,845554397
5,335,3.0,845553695
5,336,4.0,845554263
5,337,4.0,845553660
5,338,3.0,845555070
5,339,4.0,845553559
5,340,4.0,845554349
5,341,3.0,845553757
5,342,4.0,845553994
5,343,3.0,845554987
5,344,4.0,845553586
5,345,4.0,845553966
5,346,4.0,845553660
5,347,5.0,845553457
5,348,3.0,845553253
5,349,3.0,845553146
5,350,5.0,845553695
5,351,3.0,845554263
5,352,2.0,845555006
5,353,3.0,845553283
5,354,3.0,845553619
5,355,3.0,845553586
5,356,3.0,845553619
5,357,4.0,845554024
5,358,3.0,845553253
5,359,3.0,845553794
5,360,4.0,845553381
5,361,5.0,845553966
5,362,4.0,845553559
5,363,4.0,845553875
5,364,4.0,845553619
5,365,3.0,845553726
5,366,5.0,845554551
5,367,3.0,845553875
5,368,4.0,845553907
5,369,5.0,845553844
5,370,3.0,845553522
5,371,2.0,845553283
5,372,4.0,845553253
5,373,3.0,845553660
5,374,3.0,845554099
5,375,4.0,845553522
5,376,4.0,845553457
5,377,1.0,845554062
5,378,4.0,845553200
5,379,5.0,845553586
5,380,4.0,845553253
5,381,5.0,845553489
5,382,4.0,845553726
5,383,4.0,845553819
5,384,4.0,845553794
5,385,3.0,845554141
5,386,3.0,845554296
5,387,5.0,845553317
5,388,3.0,845554320
5,389,5.0,845553489
5,390,4.0,845553200
5,391,3.0,845553489
5,392,4.0,845553457
5,393,4.0,845553283
5,394,3.0,845554062
5,395,2.0,845553844
5,396,4.0,845553907
5,397,3.0,845553794
5,398,3.0,845554176
5,399,3.0,845553819
5,400,4.0,845553586
5,401,3.0,845553844
5,402,3.0,845554479
5,403,2.0,845554349
5,404,5.0,845553381
5,405,5.0,845554062
5,406,3.0,845555300
5,407,4.0,845555046
5,408,2.0,845555694
5,409,1.0,845555006
5,410,5.0,845554584
5,411,3.0,845555656
5,412,4.0,845554584
5,413,5.0,845556222
5,414,3.0,845556241
5,415,4.0,845555514
5,416,4.0,845555694
5,417,3.0,845556181
5,418,4.0,845556860
6,0,4.5,1106635946
6,4,4.5,1106635993
6,14,5.0,1106635933
6,19,5.0,1106635915
6,24,5.0,1106635917
6,31,3.0,1106635922
6,32,5.0,1106635912
6,35,4.0,1106635981
6,40,4.5,1106635943
6,58,4.0,1106635996
6,62,4.0,1106635462
6,63,4.0,1106635965
6,66,5.0,1106635496
6,67,4.5,1106635464
6,69,5.0,1106712575
6,73,5.0,1106635681
6,83,3.5,1106635489
6,88,3.0,1107127060
6,95,4.5,1106635657
6,119,3.5,1106635625
6,128,5.0,1106635640
6,134,1.5,1106712553
6,135,3.0,1106635540
6,144,4.0,1106712546
6,171,1.5,1106636534
6,177,3.5,1106635630
6,183,4.5,1106636602
6,185,1.0,1169687318
6,221,3.0,1106635520
6,233,3.0,1106635971
6,234,3.5,1106712636
6,243,3.0,1106635685
6,250,1.5,1106712613
6,267,1.5,1106635444
6,270,5.0,1106713565
6,276,2.0,1106712559
6,280,2.0,1106635420
6,282,4.5,1106635648
6,290,4.5,1106712549
6,302,2.0,1110855253
6,305,4.0,1106636718
6,309,4.5,1106635925
6,317,3.0,1106635937
6,322,2.5,1106635940
6,349,4.0,1106635987
6,395,5.0,1106635532
6,404,2.0,1106635714
6,419,4.0,1106636810
6,420,4.0,1106712615
6,421,4.0,1106635502
6,422,1.5,1106635678
6,423,5.0,1106635423
6,424,4.0,1106635429
6,425,3.0,1106635653
6,426,0.5,1106635416
6,427,4.0,1106635484
6,428,4.5,1113542732
6,429,1.5,1106713076
6,430,3.5,1106713081
6,431,4.5,1106635500
6,432,1.5,1106713005
6,433,1.0,1106712541
6,434,5.0,1106635733
6,435,4.0,1106636596
6,436,2.5,1106635635
6,437,3.0,1161738301
6,438,4.0,1106712913
6,439,2.0,1106635742
6,440,4.0,1106635524
6,441,0.5,1107127033
6,442,4.5,1106712869
6,443,1.0,1106635749
6,444,1.5,1109746591
6,445,3.0,1106635738
6,446,4.0,1106636531
6,447,4.0,1106636702
6,448,4.5,1106636589
6,449,4.5,1106636610
6,450,3.5,1106712866
6,451,3.5,1106636606
6,452,0.5,1106635735
6,453,4.0,1106636707
6,454,3.0,1106712820
6,455,3.0,1106636612
6,456,1.5,1106635745
6,457,5.0,1106713586
6,458,4.5,1106635705
6,459,4.5,1106636527
6,460,4.0,1106636600
6,461,4.5,1106712818
6,462,4.0,1106636516
6,463,4.0,1106712831
6,464,0.5,1157949714
6,465,4.5,1106636584
6,466,4.5,1106712827
6,467,2.0,1106712812
6,468,4.5,1106636579
6,469,4.0,1106636520
6,470,4.0,1107473963
6,471,3.5,1106636782
6,472,2.5,1106636592
6,473,4.5,1106636844
6,474,4.5,1106636511
6,475,3.5,1108602755
6,476,1.0,1161738306
6,477,4.0,1110757890
6,478,4.0,1106636098
6,479,4.0,1106636064
6,480,2.5,1106636069
6,481,2.5,1111552650
6,482,4.0,1106636101
6,483,3.5,1113353083
6,484,3.5,1128486479
6,485,1.0,1121041079
6,486,2.0,1121041002
6,487,3.0,1121041015
6,488,4.5,1122333538
6,489,3.5,1162163504
6,490,4.0,1157949636
6,491,4.5,1157066190
6,492,1.0,1157949732
6,493,4.5,1165876367
6,494,0.5,1176181731
7,3,4.0,839463546
7,4,5.0,839463644
7,7,3.0,839463527
7,12,4.0,839463470
7,13,3.0,839464076
7,15,4.0,839463422
7,19,3.0,839463527
7,21,3.0,839463564
7,23,3.0,839463489
7,24,4.0,839463527
7,25,2.0,839463624
7,26,5.0,839463728
7,30,5.0,839463422
7,31,3.0,839463422
7,32,4.0,839463470
7,180,5.0,839463489
7,217,4.0,839463564
7,218,3.0,839463624
7,228,5.0,839463767
7,232,3.0,839463728
7,306,5.0,839463546
7,308,3.0,839463644
7,309,4.0,839463422
7,310,2.0,839463451
7,311,5.0,839463509
7,316,5.0,839463546
7,317,5.0,839463422
7,324,3.0,839463728
7,325,4.0,839463806
7,328,2.0,839463509
7,329,4.0,839463806
7,344,3.0,839464076
7,353,5.0,839463509
7,354,4.0,839463856
7,358,3.0,839463509
7,362,3.0,839463767
7,364,3.0,839463856
7,370,3.0,839463767
7,372,3.0,839463489
7,376,3.0,839463644
7,380,3.0,839463509
7,387,4.0,839463644
7,389,1.0,839463702
7,392,3.0,839463728
7,393,4.0,839463546
7,404,3.0,839463702
7,495,3.0,839463702
8,11,4.0,1044656650
8,42,5.0,1044657026
8,60,5.0,1044656716
8,73,5.0,1044657088
8,99,4.0,1044657237
8,385,3.0,1044656716
8,448,5.0,1044657051
8,450,4.0,1044656811
8,452,3.0,1044656811
8,453,4.0,1044656792
8,459,5.0,1044656908
8,496,4.0,1044657026
8,497,2.0,1044656650
8,498,4.0,1044656650
8,499,3.0,1044657200
8,500,3.0,1044656650
8,501,5.0,1044657072
8,502,5.0,1044656836
8,503,1.0,1044656836
8,504,3.0,1044656962
8,505,5.0,1044656934
8,506,4.0,1044656962
9,15,1.0,1455303387
9,19,3.5,1455301685
9,130,0.5,1455356378
9,144,1.0,1455356578
9,151,0.5,1455356582
9,171,4.0,1455356591
9,186,4.5,1455302113
9,193,5.0,1455302120
9,196,1.0,1455398089
9,197,0.5,1455398092
9,233,4.0,1455306173
9,242,4.0,1455302254
9,266,4.0,1455306183
9,282,0.5,1455356388
9,302,3.5,1455302676
9,324,3.5,1455357645
9,426,3.5,1455301699
9,428,3.5,1455357517
9,440,4.5,1455356595
9,448,4.0,1455356385
9,449,4.0,1455301798
9,459,4.0,1455356588
9,469,4.0,1455356347
9,474,3.5,1455356713
9,475,3.5,1455356327
9,479,2.5,1455302401
9,480,1.0,1455398160
9,486,5.0,1455302031
9,493,5.0,1455302162
9,494,5.0,1455357502
9,507,0.5,1455306152
9,508,3.0,1455619275
9,509,3.0,1455303518
9,510,3.0,1455357613
9,511,3.0,1455398344
9,512,4.5,1455398321
9,513,3.5,1455301898
9,514,3.0,1455357578
9,515,3.0,1455357557
9,516,3.5,1455306101
9,517,4.0,1455301621
9,518,3.5,1455402085
9,519,3.5,1455399289
9,520,5.0,1455356656
9,521,3.5,1455398107
9,522,5.0,1455301847
9,523,3.5,1455398096
9,524,4.5,1455357602
9,525,3.0,1455357626
9,526,3.0,1455356796
9,527,4.0,1455301745
9,528,3.0,1455401876
9,529,3.0,1455356357
9,530,3.5,1455356320
9,531,3.5,1455301825
9,532,3.5,1455302183
9,533,4.5,1455356863
9,534,0.5,1455357607
9,535,4.0,1455304158
9,536,3.0,1455399200
9,537,2.5,1455301741
9,538,2.5,1455356351
9,539,3.0,1455356691
9,540,5.0,1455306124
9,541,3.5,1455399347
9,542,5.0,1455302591
9,543,3.5,1455399313
9,544,4.0,1455357504
9,545,3.0,1455399281
9,546,5.0,1455301553
9,547,4.0,1455398177
9,548,3.0,1455398127
9,549,5.0,1455302172
9,550,1.0,1455398105
9,551,3.5,1455357076
9,552,4.5,1455306204
9,553,0.5,1455302315
9,554,1.0,1455302650
10,2,5.0,902154266
10,7,5.0,902154266
10,18,5.0,902154342
10,19,5.0,901200263
10,23,5.0,902154316
10,24,4.0,902154383
10,32,5.0,902155102
10,35,4.0,902154514
10,38,4.0,902154431
10,39,4.0,902154542
10,40,4.0,902154487
10,63,4.0,902154266
10,81,5.0,902154383
10,84,4.0,902154458
10,85,3.0,902154542
10,101,5.0,902153951
10,180,4.0,902155070
10,181,4.0,902155102
10,229,3.0,904510567
10,260,1.0,902154685
10,263,4.0,902154487
10,267,4.0,904510428
10,307,4.0,902155135
10,309,5.0,902154266
10,310,3.0,902154593
10,317,4.0,902154431
10,319,4.0,902154431
10,322,4.0,902154266
10,328,3.0,902154316
10,339,3.0,902154458
10,349,3.0,902154567
10,351,4.0,902154621
10,358,3.0,902154706
10,372,4.0,902154383
10,387,3.0,902154431
10,390,3.0,902154685
10,395,3.0,902154805
10,421,5.0,901200233
10,423,5.0,902155136
10,426,5.0,902155043
10,427,4.0,901200037
10,555,2.0,902154593
10,556,2.0,902154684
10,557,5.0,902155043
10,558,4.0,902155136
10,559,3.0,902154383
10,560,3.0,902154542
10,561,3.0,902154647
10,562,4.0,902154487
10,563,4.0,902154316
10,564,5.0,902154989
10,565,2.0,901200143
10,566,4.0,901200070
10,567,2.0,902154383
11,27,3.5,1247263318
11,72,3.5,1247264118
11,228,3.5,1247264106
11,243,4.5,1247264114
11,294,4.5,1247263471
11,308,4.0,1247264471
11,312,4.5,1247263357
11,350,5.0,1247264411
11,365,5.0,1247263375
11,369,3.0,1247263371
11,413,4.0,1247263452
11,415,5.0,1247264096
11,430,5.0,1247263428
11,438,4.5,1247264420
11,514,4.0,1247264417
11,517,5.0,1247264138
11,522,5.0,1247264151
11,526,5.0,1247264192
11,533,5.0,1247264457
11,564,5.0,1247264463
11,568,5.0,1247263404
11,569,3.0,1247263395
11,570,3.5,1247263334
11,571,3.5,1247263337
11,572,3.0,1247263495
11,573,5.0,1247264406
11,574,5.0,1247263689
11,575,5.0,1247263444
11,576,4.0,1247263398
12,3,5.0,987895819
12,60,5.0,987456848
12,113,3.0,987456818
12,130,5.0,987457007
12,171,5.0,987895902
12,177,4.0,987895902
12,273,3.0,987456968
12,292,4.0,987895582
12,295,5.0,987895902
12,324,3.0,987456968
12,436,3.0,987895952
12,564,4.0,987456818
12,577,4.0,987457086
12,578,4.0,987456818
12,579,2.0,987456818
12,580,4.0,987895952
12,581,2.0,987895720
12,582,4.0,987895902
12,583,3.0,987895952
12,584,4.0,987895902
12,585,4.0,987895720
12,586,4.0,987895952
12,587,4.0,987896183
12,588,5.0,987895651
12,589,4.0,987895720
13,3,5.0,835441133
13,7,5.0,835441107
13,12,3.0,835441042
13,15,3.0,835440978
13,19,4.0,835441239
13,21,1.0,835441210
13,24,3.0,835441262
13,26,3.0,835441371
13,28,3.0,835441558
13,29,4.0,835441239
13,30,4.0,835440977
13,31,2.0,835440976
13,32,4.0,835441086
13,180,3.0,835441042
13,218,4.0,835441168
13,231,5.0,835441347
13,232,4.0,835441415
13,308,3.0,835441186
13,309,4.0,835440977
13,310,2.0,835441012
13,313,5.0,835441168
13,315,2.0,835441012
13,324,3.0,835441431
13,327,3.0,835441989
13,332,1.0,835441168
13,335,4.0,835441394
13,339,5.0,835441295
13,341,3.0,835441371
13,370,5.0,835441239
13,371,4.0,835441107
13,379,5.0,835441239
13,380,4.0,835441066
13,387,3.0,835441328
13,388,4.0,835441729
13,390,4.0,835441066
13,394,3.0,835441812
13,400,3.0,835441558
13,402,3.0,835442007
13,495,3.0,835441451
13,556,4.0,835441620
13,590,3.0,835441371
13,591,1.0,835442447
14,0,2.5,1510577970
14,3,3.5,1510571970
14,14,5.0,1510571946
14,15,4.0,1510571877
14,19,5.0,1510571873
14,26,5.0,1510571982
14,33,2.0,1510578088
14,40,3.5,1510572881
14,58,5.0,1510572645
14,60,4.0,1510571989
14,63,5.0,1510572653
14,65,5.0,1510572684
14,69,4.0,1510572646
14,72,3.5,1510572001
14,73,5.0,1510571953
14,99,4.0,1510572114
14,101,3.5,1510571984
14,118,4.5,1510572005
14,130,4.0,1510571744
14,144,4.0,1510571751
14,146,4.5,1510572872
14,151,2.5,1510571747
14,160,5.0,1510571797
14,171,5.0,1510571768
14,172,1.5,1299425200
14,180,5.0,1510571866
14,182,3.0,1510572077
14,186,2.0,1510571886
14,191,3.5,1510571930
14,193,2.0,1510571987
14,195,1.0,1510571958
14,197,4.0,1510571878
14,199,2.0,1510572009
14,200,2.0,1510572126
14,204,2.0,1299425064
14,215,4.0,1510572144
14,233,3.0,1510577985
14,274,5.0,1299425040
14,282,3.0,1510571764
14,300,1.5,1510571774
14,316,3.0,1510577958
14,322,5.0,1510572012
14,346,1.0,1299424840
14,365,3.0,1299425021
14,373,3.0,1510571962
14,383,1.0,1299425002
14,437,3.0,1510571677
14,438,4.0,1299425113
14,440,3.0,1510577965
14,442,4.0,1510573239
14,446,3.5,1510577956
14,448,3.5,1510571754
14,449,5.0,1510571789
14,453,4.0,1510571793
14,457,3.0,1510578001
14,459,3.5,1510571759
14,460,5.0,1510571938
14,471,2.5,1510578083
14,479,2.5,1510577973
14,485,5.0,1510572900
14,499,5.0,1510572060
14,516,3.0,1510577979
14,535,3.5,1510577953
14,538,3.0,1510572052
14,550,4.0,1510572473
14,553,2.0,1510572056
14,555,1.0,1299424916
14,584,3.0,1510571680
14,592,1.0,1299424762
14,593,4.0,1510571941
14,594,5.0,1510572775
14,595,3.0,1299425144
14,596,3.0,1510572660
14,597,4.5,1510572798
14,598,2.5,1299424890
14,599,5.0,1299424826
14,600,3.0,1510578011
14,601,1.5,1510578050
14,602,2.5,1299424998
14,603,4.0,1510572526
14,604,5.0,1299425097
14,605,3.5,1510572486
14,606,4.0,1299425208
14,607,3.5,1510572048
14,608,5.0,1510571736
14,609,2.0,1510577982
14,610,3.5,1510571682
14,611,3.5,1510572802
14,612,3.0,1510572163
14,613,3.5,1510572823
14,614,3.0,1510573220
14,615,4.5,1510572075
14,616,3.0,1510577962
14,617,3.5,1510572810
14,618,2.0,1510572096
14,619,3.5,1510577951
14,620,4.0,1510572137
14,621,3.0,1510572824
14,622,4.0,1299425345
14,623,3.5,1510572656
14,624,5.0,1510572834
14,625,4.5,1510573398
14,626,3.5,1510572833
14,627,2.0,1510572842
14,628,3.0,1510573214
14,629,3.0,1510572894
14,630,3.0,1510572815
14,631,4.5,1510572095
14,632,4.0,1510572616
14,633,1.5,1510573153
14,634,4.5,1510572026
14,635,4.5,1510572466
14,636,1.5,1510571973
14,637,2.0,1510572159
14,638,5.0,1510572679
14,639,2.0,1510571949
14,640,2.0,1510572670
14,641,4.0,1510571883
14,642,4.5,1510572481
14,643,3.0,1510578039
14,644,5.0,1510572789
15,3,3.5,1377477814
15,4,4.0,1377476781
15,14,3.0,1377476936
15,15,3.0,1377477302
15,19,3.5,1377477951
15,26,4.0,1377476787
15,32,3.0,1377476977
15,34,4.5,1377477406
15,42,3.5,1377477349
15,52,4.0,1377477608
15,57,4.0,1377476972
15,58,3.0,1377476993
15,59,4.0,1377477008
15,60,3.5,1377476852
15,62,4.0,1377477450
15,64,3.5,1377476956
15,65,4.0,1377477839
15,66,3.0,1377477594
15,68,4.5,1377477957
15,88,3.5,1377477542
15,118,3.5,1377477278
